Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
www.wordpress.org,198.143.164.253,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.1328197956085205,0.014859770008038486,29.6,12.507597691003657,506.8,19.01473113141493,58.0,0.0,5.0,0.0,150.0,0.0
www.icloud.com,104.101.246.175,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.04893009662628174,0.06305841690883235,29.6,12.507597691003657,500.8,19.01473113141493,58.0,0.0,7.0,0.0,180.2,9.6
www.instagram.com,157.240.210.174,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.10905096530914307,0.039681357004770317,29.6,12.507597691003657,506.8,19.01473113141493,58.0,0.0,7.0,0.0,0.0,0.0
www.pinterest.com,2.16.192.196,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.03516104221343994,0.016724871658962356,29.6,12.507597691003657,506.8,19.01473113141493,58.0,0.0,9.7,0.9,180.2,9.6
www.office.com,13.107.6.156,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06853537559509278,0.0296953162489994,29.6,12.507597691003657,500.8,19.01473113141493,58.0,0.0,20.0,0.0,10.0,0.0
www.github.com,140.82.121.3,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.02911961078643799,0.012445606285629069,29.6,12.507597691003657,500.8,19.01473113141493,58.0,0.0,2.0,0.0,0.0,0.0
www.wikipedia.org,185.15.59.224,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06664824485778809,0.03539207189054606,29.6,12.507597691003657,506.8,19.01473113141493,58.0,0.0,19.0,0.0,13015.0,0.0
www.vimeo.com,162.159.128.61,True,True,False,10,0.0,0.0,80.0,20.0,0.0,0.0,0.16654982566833496,0.0896989231195295,29.6,12.507597691003657,498.8,19.01473113141493,58.0,0.0,19.6,6.8,211.6,28.302650052601084
www.amazon.com,54.192.210.111,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3856789588928223,0.1666062753953571,29.6,12.507597691003657,500.8,19.01473113141493,58.0,0.0,23.5,5.2583267300539625,1827.5,2396.30090973567
www.bing.com,2.16.204.161,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.03894038200378418,0.027048942788200032,29.6,12.507597691003657,496.8,19.01473113141493,58.0,0.0,7.9,0.3,180.2,9.6
www.digicert.com,45.60.123.229,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.567917013168335,0.08989175316316499,29.6,12.507597691003657,504.8,19.01473113141493,58.0,0.0,12.4,0.4898979485566356,229.0,0.0
www.adobe.com,2.23.176.40,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.05365839004516602,0.04558576555265028,29.6,12.507597691003657,498.8,19.01473113141493,58.0,0.0,9.7,0.9,179.2,9.6
www.cloudflare.com,104.16.124.96,True,True,False,10,0.0,80.0,0.0,20.0,0.0,0.0,0.06854679584503173,0.02480641638342458,29.6,12.507597691003657,508.8,19.01473113141493,58.0,0.0,18.8,6.4,51.8,70.64814222610528
www.ui.com,18.155.153.36,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0296097993850708,0.015334938746564504,29.6,12.507597691003657,492.8,19.01473113141493,58.0,0.0,17.0,0.0,1990.2,3980.4
www.wordpress.com,192.0.78.12,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.038686060905456544,0.017704535614642095,29.6,12.507597691003657,506.8,19.01473113141493,58.0,0.0,8.0,0.0,1122.0,0.0
www.google.com,142.251.209.132,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.12071073055267334,0.01532590839335953,29.6,12.507597691003657,500.8,19.01473113141493,58.0,0.0,16.0,0.0,0.0,0.0
www.facebook.com,157.240.210.35,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.18229258060455322,0.048168444973493325,29.6,12.507597691003657,504.8,19.01473113141493,58.0,0.0,16.0,0.0,0.0,0.0
www.youtube.com,142.250.181.206,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06446855068206787,0.021327396135043263,29.6,12.507597691003657,502.8,19.01473113141493,58.0,0.0,19.3,0.45825756949558405,0.0,0.0
www.apple.com,2.16.252.237,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.027460789680480956,0.011298970975787855,29.6,12.507597691003657,498.8,19.01473113141493,58.0,0.0,8.8,0.6,180.2,9.6
www.google.com,142.251.209.132,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1300671339035034,0.0358735985008812,29.6,12.507597691003657,500.8,19.01473113141493,58.0,0.0,16.0,0.0,0.0,0.0
