Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
google.com,142.250.181.206,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.14389300346374512,0.0,0.0,0.0,309.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
facebook.com,157.240.210.35,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.02554798126220703,0.0,0.0,0.0,311.0,0.0,0.0,0.0,4.0,0.0,1354.0,0.0
microsoft.com,20.112.250.133,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.1436164379119873,0.0,0.0,0.0,312.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
googleapis.com,142.250.181.196,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.33242249488830566,0.0,0.0,0.0,313.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
youtube.com,142.251.209.142,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.12318825721740723,0.0,0.0,0.0,310.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
apple.com,17.253.144.10,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.026324987411499023,0.0,0.0,0.0,308.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
google.com,142.250.181.206,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.11098527908325195,0.0,0.0,0.0,309.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
twitter.com,104.244.42.193,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.024492263793945312,0.0,0.0,0.0,310.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0
instagram.com,157.240.210.174,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.008566617965698242,0.0,0.0,0.0,312.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
microsoft.com,20.112.250.133,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.13490891456604004,0.0,0.0,0.0,312.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
