"['data.microsoft.com', '[Errno -5] No address associated with hostname']"
"['www.microsoftonline.com', '[Errno -2] Name or service not known']"
"['cloud.netflix.com', '[Errno -5] No address associated with hostname']"
"['www.apple-dns.net', '[Errno -2] Name or service not known']"
"['www.root-servers.net', '[Errno -2] Name or service not known']"
"['www.googlesyndication.com', '[Errno -2] Name or service not known']"
"['www.akamai.net', '[Errno -2] Name or service not known']"
"['partner.netflix.net', '[Errno -5] No address associated with hostname']"
"['www.gvt2.com', '[Errno -2] Name or service not known']"
"['www.youtu.be', '[Errno -2] Name or service not known']"
"['www.ytimg.com', '[Errno -2] Name or service not known']"
"['prod.cloud.netflix.com', '[Errno -5] No address associated with hostname']"
"['prod.ftl.netflix.com', '[Errno -2] Name or service not known']"
"['www.akamaiedge.net', '[Errno -2] Name or service not known']"
"['prod.partner.netflix.net', '[Errno -5] No address associated with hostname']"
"['www.app-measurement.com', '[Errno -2] Name or service not known']"
"['www.aaplimg.com', '[Errno -2] Name or service not known']"
"['prod.netflix.com', '[Errno -5] No address associated with hostname']"
"['www.akadns.net', '[Errno -2] Name or service not known']"
"['g.doubleclick.net', '[Errno -5] No address associated with hostname']"
"['www.whatsapp.net', '[Errno -2] Name or service not known']"
"['www.cdninstagram.com', '[Errno -2] Name or service not known']"
"['www.amazon-adsystem.com', '[Errno -2] Name or service not known']"
"['www.cloudfront.net', '[Errno -5] No address associated with hostname']"
"['www.trafficmanager.net', '[Errno -5] No address associated with hostname']"
"['www.ttlivecdn.com', '[Errno -2] Name or service not known']"
"['www.office.net', '[Errno -2] Name or service not known']"
"['www.one.one', '[Errno -2] Name or service not known']"
"['com.akadns.net', '[Errno -5] No address associated with hostname']"
"['www.wa.me', '[Errno -2] Name or service not known']"
"['www.ggpht.com', '[Errno -2] Name or service not known']"
"['www.gvt1.com', '[Errno -2] Name or service not known']"
"['www.bytefcdn-oversea.com', '[Errno -2] Name or service not known']"
"['mp.microsoft.com', '[Errno -5] No address associated with hostname']"
"['www.nr-data.net', '[Errno -5] No address associated with hostname']"
"['www.facebook.net', '[Errno -2] Name or service not known']"
"['prod.do.dsp.mp.microsoft.com', '[Errno -5] No address associated with hostname']"
"['ls.apple.com', '[Errno -5] No address associated with hostname']"
"['fe.apple-dns.net', '[Errno -5] No address associated with hostname']"
"['do.dsp.mp.microsoft.com', '[Errno -5] No address associated with hostname']"
"['www.cloudflare-dns.com', '[Errno -5] No address associated with hostname']"
"['dsp.mp.microsoft.com', '[Errno -5] No address associated with hostname']"
"['g.aaplimg.com', '[Errno -5] No address associated with hostname']"
"['www.2mdn.net', '[Errno -2] Name or service not known']"
"['www.cdn77.org', '[Errno -2] Name or service not known']"
"['www.tiktokcdn.com', '[Errno -2] Name or service not known']"
"['c.lencr.org', '[Errno -5] No address associated with hostname']"
"['www.worldfcdn.com', '[Errno -2] Name or service not known']"
"['www.safebrowsing.apple', '[Errno -2] Name or service not known']"
"['cdn.office.net', '[Errno -5] No address associated with hostname']"
"['www.tiktokcdn-us.com', '[Errno -2] Name or service not known']"
"['www.3lift.com', '[Errno -2] Name or service not known']"
"['push.apple.com', '[Errno -5] No address associated with hostname']"
"['measure.office.com', '[Errno -5] No address associated with hostname']"
"['www.akamaized.net', '[Errno -2] Name or service not known']"
"['dsce9.akamaiedge.net', '[Errno -5] No address associated with hostname']"
"['www.nflxso.net', '[Errno -2] Name or service not known']"
"['www.media-amazon.com', '[Errno -2] Name or service not known']"
"['www.a2z.com', '[Errno -2] Name or service not known']"
"['www.jsdelivr.net', '[Errno -2] Name or service not known']"
"['www.adform.net', '[Errno -2] Name or service not known']"
"['measure.office.net', '[Errno -5] No address associated with hostname']"
"['www.weibo.com', '[Errno -3] Temporary failure in name resolution']"
"['www.cdn-apple.com', '[Errno -3] Temporary failure in name resolution']"
"['content-autofill.googleapis.com', '[Errno -3] Temporary failure in name resolution']"
"['www.criteo.net', '[Errno -3] Temporary failure in name resolution']"
"['www.wiley.com', '[Errno -3] Temporary failure in name resolution']"
"['e673.dsce9.akamaiedge.net', '[Errno -3] Temporary failure in name resolution']"
"['www.springer.com', '[Errno -3] Temporary failure in name resolution']"
"['www.cloudflare.net', '[Errno -3] Temporary failure in name resolution']"
"['www.quora.com', '[Errno -3] Temporary failure in name resolution']"
"['www.outbrain.com', '[Errno -3] Temporary failure in name resolution']"
"['www.dailymotion.com', '[Errno -3] Temporary failure in name resolution']"
"['www.lijit.com', '[Errno -3] Temporary failure in name resolution']"
"['www.omtrdc.net', '[Errno -3] Temporary failure in name resolution']"
"['www.adobedtm.com', '[Errno -3] Temporary failure in name resolution']"
"['support.microsoft.com', '[Errno -3] Temporary failure in name resolution']"
