Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
www.google.com,142.251.209.132,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.36960554122924805,0.0,0.0,0.0,313.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
www.facebook.com,157.240.210.35,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.016747713088989258,0.0,0.0,0.0,315.0,0.0,0.0,0.0,4.0,0.0,1354.0,0.0
www.microsoft.com,2.23.181.156,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.009885311126708984,0.0,0.0,0.0,316.0,0.0,0.0,0.0,7.0,0.0,216.0,0.0
www.googleapis.com,142.250.181.202,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.11542654037475586,0.0,0.0,0.0,317.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
www.youtube.com,172.217.19.78,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.12095975875854492,0.0,0.0,0.0,314.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
www.apple.com,2.16.252.237,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.2227475643157959,0.0,0.0,0.0,312.0,0.0,0.0,0.0,7.0,0.0,216.0,0.0
www.google.com,142.251.209.132,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.11951899528503418,0.0,0.0,0.0,313.0,0.0,0.0,0.0,5.0,0.0,1178.0,0.0
www.twitter.com,104.244.42.193,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.017059326171875,0.0,0.0,0.0,314.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0
www.instagram.com,157.240.210.174,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.007463932037353516,0.0,0.0,0.0,316.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
www.microsoft.com,2.23.181.156,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.03205752372741699,0.0,0.0,0.0,316.0,0.0,0.0,0.0,7.0,0.0,216.0,0.0
